Job Title,Job Info,Position,Employer,City,Province,Skill,Seniority,Work Type,Industry Type,Min_Salary,Max_Salary,Avg_Salary,Skill_List,Education_Level
Senior Data Analysts,statistical analyst,Analyst,Uni Express Inc,Richmond,BC,Python,ANY,In-Person,Media,91520.0,91520.0,91520.0,['python'],Bachelor's
Senior Data Analysts,statistical analyst,Analyst,Uni Express Inc,Richmond,QC,Python,ANY,In-Person,Media,91520.0,91520.0,91520.0,['python'],Bachelor's
Senior Data Analysts,statistical analyst,Analyst,Uni Express Inc,Richmond,NB,Python,ANY,In-Person,Media,91520.0,91520.0,91520.0,['python'],Bachelor's
Business Systems Analysts,computer systems analyst,System Analyst,Canadian Systems Inc.,Etobicoke,ON,"Hyperion, Visual Studio, Python, Windows, Office Suite",ANY,In-Person,Others,86320.0,86320.0,86320.0,"['hyperion', 'visual studio', 'python', 'windows', 'office suite']",Bachelor's
Systems and Data Analysts,Business Intelligence and Data Analytics Developer,Developer,Olsen Consulting,Calgary,AB,"Power BI, SQL, Business intelligence, SAP, ERP systems",ANY,In-Person,Consulting,49000.0,95000.0,72000.0,"['power bi', 'sql', 'business intelligence', 'sap', 'erp systems']",Bachelor's
Senior Supply Chain Data Analysts,"Senor. Analyst, People Process & Technology",Analyst,Loblaw Companies Limited,Brampton,ON,"Project management, Human resources, No SQL, Workday, SDLC",ANY,In-Person,Technology,60000.0,75000.0,67500.0,"['project management', 'human resources', 'no sql', 'workday', 'sdlc']",Bachelor's
Senior Business Intelligence Analysts,Business Systems Analyst - 12 month term,System Analyst,CIBC,Toronto,ON,"Tableau, TestNG, Cucumber, DevOps, Process improvement",ANY,In-Person,Others,55000.0,85000.0,70000.0,"['tableau', 'testng', 'cucumber', 'devops', 'process improvement']",Bachelor's
Business Systems Analysts,IT (information technology) business analyst,Business Analyst,QualPro Systems Inc.,North York,ON,Python,ANY,In-Person,Others,90064.0,90064.0,90064.0,['python'],Bachelor's
Senior Supply Chain Data Analysts,Carbon Capture Analyst,Analyst,Carbon Engineering Ltd.,Squamish,BC,"Python, SQL, Research, Project management, Presentation skills",ANY,In-Person,Automotive,80000.0,88000.0,84000.0,"['python', 'sql', 'research', 'project management', 'presentation skills']",Bachelor's
Business Systems Analysts,"Technical Business Analyst, Service Management Solutions",Business Analyst,Karcher North America,Mississauga,ON,"Microsoft Windows Server, Crystal Reports, SAP, SQL, Research",ANY,In-Person,Others,85816.8,91520.0,88668.4,"['microsoft windows server', 'crystal reports', 'sap', 'sql', 'research']",Bachelor's
Financial and Operational Analysts,Costing Analyst,Analyst,TalentSphere Staffing Solutions,London,ON,"Pricing, SQL, ERP systems, Manufacturing",ANY,In-Person,Consulting,65000.0,80000.0,72500.0,"['pricing', 'sql', 'erp systems', 'manufacturing']",Bachelor's
Financial and Operational Analysts,Pricing Analyst,Analyst,IMCD,Canada,Undef,"JD Edwards, ERP systems, Tableau",ANY,In-Person,Others,50000.0,76458.0,63229.0,"['jd edwards', 'erp systems', 'tableau']",Bachelor's
Business Systems Analysts,"P&C Insurance Business Analyst, Implementations",Business Analyst,Cognition+,London,ON,"System administration, Sales, Customer service, Business analysis, Statistics",ANY,In-Person,Technology,86000.0,88000.0,87000.0,"['system administration', 'sales', 'customer service', 'business analysis', 'statistics']",Bachelor's
Business Systems Analysts,"analyst, business - computer systems",System Analyst,TechVest Global Solutions Inc.,Toronto,ON,"Enterprise software, Visio, Python, Windows, Office Suite",ANY,In-Person,Technology,105000.0,105000.0,105000.0,"['enterprise software', 'visio', 'python', 'windows', 'office suite']",Bachelor's
Business and Marketing Analysts,Economic Analyst,Analyst,Government of Alberta,Edmonton,AB,"Statistics, Power BI, SQL, SAS, R",ANY,In-Person,Government,69000.0,90000.0,79500.0,"['statistics', 'power bi', 'sql', 'sas', 'r']",Bachelor's
Database Analysts,database analyst,Analyst,POPURI TECHNOLOGIES INC.,Brampton,ON,Python,ANY,In-Person,Technology,89440.0,89440.0,89440.0,['python'],Bachelor's
Business Systems Analysts,IT (information technology) business analyst,Business Analyst,ACCELARIS GROUP INC,Mississauga,ON,Python,ANY,In-Person,Others,91520.0,91520.0,91520.0,['python'],Bachelor's
Senior Data Analysts,Sr Securities Data Analyst,Data Analyst,Royal Bank of Canada,Bedford,QC,"SQL, Big data, R, SQL, Data management",Senior,In-Person,Finance,48000.0,77000.0,62500.0,"['sql', 'big data', 'r', 'sql', 'data management']",Bachelor's
Business and Marketing Analysts,"analyst, marketing",Analyst,Wipro Comnet Inc.,Brampton,ON,"Python, No SQL",ANY,In-Person,Others,79040.0,79040.0,79040.0,"['python', 'no sql']",Bachelor's
Systems and Data Analysts,Client Analyst- Surgical Instruments,Analyst,Clarivate,Toronto,ON,"SQL, Metadata, AI, Python",ANY,In-Person,Others,48000.0,68000.0,58000.0,"['sql', 'metadata', 'ai', 'python']",Bachelor's
Database Analysts,database analyst (DBA),Analyst,RMK INC,Brampton,ON,Python,ANY,In-Person,Others,89440.0,89440.0,89440.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,EN3 Solutions Ltd.,Edmonton,AB,Python,ANY,In-Person,Consulting,91104.0,91104.0,91104.0,['python'],Bachelor's
Database Analysts,"analyst, database",Analyst,MANN INTERNATIONAL EDUCATION LTD.,Edmonton,AB,"Python, Windows, Office Suite, Databases, Software development",ANY,In-Person,Education,90272.0,90272.0,90272.0,"['python', 'windows', 'office suite', 'databases', 'software development']",Bachelor's
Business Systems Analysts,Business Systems Analyst (Computer Services Officer 3),Data Officer,Province of Nova Scotia,Halifax,NS,"Business analysis, Statistics, Project management, Organizational skills, IT",ANY,In-Person,Others,69000.0,84000.0,76500.0,"['business analysis', 'statistics', 'project management', 'organizational skills', 'it']",Bachelor's
Database Analysts,database analyst,Analyst,Canada Resurgence Developments Ltd.,Terrace,BC,"Oracle, Python, Office Suite, SQL, Computer skills",ANY,In-Person,Construction,82160.0,82160.0,82160.0,"['oracle', 'python', 'office suite', 'sql', 'computer skills']",Bachelor's
Business and Technical Analysts,VIE - Business Analyst (M/F/D),Business Analyst,Air Liquide,Mississauga,ON,"Tableau, Power BI, SQL, Salesforce, Python",ANY,In-Person,Others,61000.0,68000.0,64500.0,"['tableau', 'power bi', 'sql', 'salesforce', 'python']",Bachelor's
Business Systems Analysts,Business Systems Analyst (Network Services),System Analyst,City of London,London,ON,Cisco ISE,ANY,In-Person,Technology,59000.0,85000.0,72000.0,['cisco ise'],Bachelor's
Financial and Operational Analysts,Settlement Analyst,Analyst,Rodan Energy Solutions Inc.,Mississauga,ON,"SQL, SQL, Statistics, Presentation skills, Organizational skills",ANY,In-Person,Energy,50000.0,76458.0,63229.0,"['sql', 'sql', 'statistics', 'presentation skills', 'organizational skills']",Bachelor's
Senior Business Intelligence Analysts,"Senior Vendor Management Analyst, IT Vendor Management Office",Analyst,Questrade Financial Group,Toronto,ON,"Contract management, Sourcing, Power BI, Supplier management, Procurement",Senior,In-Person,Finance,86000.0,105000.0,95500.0,"['contract management', 'sourcing', 'power bi', 'supplier management', 'procurement']",Bachelor's
Senior Business Intelligence Analysts,Strategic Risk Growth Analyst,Risk Analyst,Vault Credit Corporation,Toronto,ON,"Statistics, Presentation skills, Risk management, Financial services, No SQL",ANY,In-Person,Technology,43000.0,93000.0,68000.0,"['statistics', 'presentation skills', 'risk management', 'financial services', 'no sql']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Waterloo,ON,"Power BI, SQL, SQL, SQL, Project management",ANY,In-Person,Others,44000.0,57200.0,50600.0,"['power bi', 'sql', 'sql', 'sql', 'project management']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Waterloo,QC,"Power BI, SQL, SQL, SQL, Project management",ANY,In-Person,Others,44000.0,57200.0,50600.0,"['power bi', 'sql', 'sql', 'sql', 'project management']",Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,STAR TECH INFOSYSTEMS LTD.,Calgary,AB,"C#, Python, C++, C#, Computer skills",ANY,In-Person,Technology,98176.0,98176.0,98176.0,"['c#', 'python', 'c++', 'c#', 'computer skills']",Bachelor's
Database Analysts,database analyst,Analyst,Heritage Investment Corp,Sherwood Park,AB,Python,ANY,In-Person,Technology,87360.0,87360.0,87360.0,['python'],Bachelor's
Business and Technical Analysts,CMMS Analyst (Hybrid),Analyst,Lululemon,Mississauga,ON,"SQL, Statistics, Maintenance, Office Suite, CMMS",ANY,Hybrid,Others,66000.0,87000.0,76500.0,"['sql', 'statistics', 'maintenance', 'office suite', 'cmms']",Bachelor's
Senior Business Intelligence Analysts,Data Integration Senior System Support Analyst,System Analyst,Royal Bank of Canada,Toronto,ON,"JBoss, Elasticsearch, System administration, Azure, Oracle",Senior,In-Person,Finance,68000.0,88300.0,78150.0,"['jboss', 'elasticsearch', 'system administration', 'azure', 'oracle']",Bachelor's
Senior Business Analysts,Senior Systems Analyst,System Analyst,Mackenzie Financial Corporation,Midtown Toronto,ON,"R, Statistics, Application development, SQL, Quality assurance",Senior,In-Person,Finance,76000.0,107000.0,91500.0,"['r', 'statistics', 'application development', 'sql', 'quality assurance']",Bachelor's
Business Systems Analysts,Business Systems Analyst (GoLang),System Analyst,CGI,Toronto,ON,"Go, Microservices, Project management, Scrum, Organizational skills",ANY,In-Person,Others,69000.0,95000.0,82000.0,"['go', 'microservices', 'project management', 'scrum', 'organizational skills']",Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,Pragra Incorporated,Brampton,ON,Python,ANY,In-Person,Others,95680.0,99840.0,97760.0,['python'],Bachelor's
Senior Business Analysts,Netsuite Senior Business Analyst,Business Analyst,"Couchbase, Inc.",Remote,Undef,"NetSuite, APIs, No SQL",Senior,Remote,Others,66000.0,84500.0,75250.0,"['netsuite', 'apis', 'no sql']",Bachelor's
Senior Supply Chain Data Analysts,"Business Analyst, Supplier Engagement (Askuity division)",Business Analyst,The Home Depot Canada,Toronto,ON,"SQL, Vendor management, Supply chain, Analytics",ANY,In-Person,Others,71000.0,82000.0,76500.0,"['sql', 'vendor management', 'supply chain', 'analytics']",Bachelor's
Senior Supply Chain Data Analysts,Quality Assurance Analyst,Analyst,Bombardier,Dorval,QC,"Python, No SQL, SQL",ANY,In-Person,Others,68500.0,87000.0,77750.0,"['python', 'no sql', 'sql']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,Infosys,Calgary,AB,"Jira, Power BI, SQL, Sales, Tableau",ANY,In-Person,Others,86000.0,104000.0,95000.0,"['jira', 'power bi', 'sql', 'sales', 'tableau']",Bachelor's
Business and Marketing Analysts,"analyst, marketing",Analyst,Event Media Design,Toronto,ON,Python,ANY,In-Person,Healthcare,67000.0,87000.0,77000.0,['python'],Bachelor's
Senior Business Analysts,"Senior Analyst, Sales (Contract)",Analyst,"Revlon Canada, Inc.",Mississauga,ON,"Python, No SQL, SQL, Retail Link, Project planning",Senior,In-Person,Others,61000.0,77000.0,69000.0,"['python', 'no sql', 'sql', 'retail link', 'project planning']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,TC Energie,Calgary,AB,"Computer science, Power BI, Visio, Usability, IT",ANY,In-Person,Others,95000.0,125000.0,110000.0,"['computer science', 'power bi', 'visio', 'usability', 'it']",Bachelor's
Senior Supply Chain Data Analysts,"Functional Analyst, Process Improvement",Analyst,Vancouver Coastal Health,Vancouver,BC,"Project planning, Business requirements, No SQL",ANY,In-Person,Healthcare,79310.40000000001,114025.6,96668.0,"['project planning', 'business requirements', 'no sql']",Bachelor's
Database Analysts,database analyst,Analyst,Conquer Infotech Inc.,Woodbridge,ON,Python,ANY,In-Person,Technology,90480.0,90480.0,90480.0,['python'],Bachelor's
Financial and Operational Analysts,sales analyst,Analyst,magnum millwork inc,North York,ON,"No SQL, SQL, Microsoft Outlook, Python, Computer skills",ANY,In-Person,Others,87464.0,87464.0,87464.0,"['no sql', 'sql', 'microsoft outlook', 'python', 'computer skills']",Bachelor's
Business Systems Analysts,IT (information technology) business analyst,Business Analyst,QualPro Systems Inc.,North York,ON,Python,ANY,In-Person,Others,90480.0,90480.0,90480.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,Clearford Waterworks Inc.,Point Edward,ON,Python,ANY,In-Person,Others,81057.59999999999,83200.0,82128.79999999999,['python'],Bachelor's
Business and Technical Analysts,HSE Analyst,Analyst,Western Energy Services,Calgary,AB,"Python, No SQL, SQL, Writing skills, Filing",ANY,In-Person,Energy,72000.0,98000.0,85000.0,"['python', 'no sql', 'sql', 'writing skills', 'filing']",Bachelor's
Senior Business Analysts,Policy Analyst,Analyst,B.C. College of Nurses and Midwives,Vancouver,BC,"Python, Microsoft Outlook, Research, Office Suite, Project management",ANY,In-Person,Education,104000.0,110000.0,107000.0,"['python', 'microsoft outlook', 'research', 'office suite', 'project management']",Bachelor's
Senior Supply Chain Data Analysts,Sr. Data Analyst (Revenue Assurance),Data Analyst,Rogers Communications,Toronto,ON,"Power BI, SQL, Financial auditing, SAS, Tableau",Senior,In-Person,Telecommunications,60000.0,82000.0,71000.0,"['power bi', 'sql', 'financial auditing', 'sas', 'tableau']",Bachelor's
Financial and Operational Analysts,Cost Analyst,Analyst,MultiTech,Toronto,ON,"SQL, Python, Japanese, Vietnamese, Accounting",ANY,In-Person,Technology,68000.0,77000.0,72500.0,"['sql', 'python', 'japanese', 'vietnamese', 'accounting']",Bachelor's
Database Analysts,database analyst (DBA),Analyst,Nimbus Distro,Scarborough,ON,"Oracle, PowerBuilder, SQL, Python, Office Suite",ANY,In-Person,Others,89440.0,89440.0,89440.0,"['oracle', 'powerbuilder', 'sql', 'python', 'office suite']",Bachelor's
Senior Supply Chain Data Analysts,Sustainable Investing Analyst (6-month Contract),Analyst,Mackenzie Financial Corporation,Midtown Toronto,ON,"Writing skills, Statistics, Recruiting",ANY,In-Person,Finance,65000.0,76000.0,70500.0,"['writing skills', 'statistics', 'recruiting']",Bachelor's
Senior Supply Chain Data Analysts,Quality Assurance Analyst,Analyst,Teleperformance,Toronto,ON,"Google Suite, Sales, Office Suite, Quality assurance, B2B sales",ANY,In-Person,Others,51000.0,57200.0,54100.0,"['google suite', 'sales', 'office suite', 'quality assurance', 'b2b sales']",Bachelor's
Financial and Operational Analysts,Pricing Analyst,Analyst,Advance Auto Parts,Bolton,ON,"Pricing, SQL, Operating systems, Relational databases, SQL",ANY,In-Person,Others,48000.0,83000.0,65500.0,"['pricing', 'sql', 'operating systems', 'relational databases', 'sql']",Bachelor's
Business Systems Analysts,IT (information technology) business analyst,Business Analyst,KDigitalLabs INC,Toronto,ON,Python,ANY,In-Person,Technology,91520.0,91520.0,91520.0,['python'],Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Raise,Alberta,AB,"Investment, Web development, Salesforce, Business analysis, Statistics",Senior,In-Person,Others,66000.0,84500.0,75250.0,"['investment', 'web development', 'salesforce', 'business analysis', 'statistics']",Bachelor's
Business and Technical Analysts,Business Intelligence Analyst ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ BTO,BI Analyst,Vancouver Fraser Port Authority,Vancouver,BC,"Python, Power BI, Data modeling, SQL, SSRS",ANY,In-Person,Technology,72000.0,100000.0,86000.0,"['python', 'power bi', 'data modeling', 'sql', 'ssrs']",Bachelor's
Senior Supply Chain Data Analysts,"Jr. Analyst, Transportation",Analyst,McKesson,Mississauga,ON,"Python, Power BI, SQL, SAS, R",Junior,In-Person,Others,71000.0,119000.0,95000.0,"['python', 'power bi', 'sql', 'sas', 'r']",Bachelor's
Database Analysts,database analyst (DBA),Analyst,SunCan Communications Corporation,North York,ON,"Oracle, Visual Studio, SQL, Python, SQL",ANY,In-Person,Telecommunications,89440.0,89440.0,89440.0,"['oracle', 'visual studio', 'sql', 'python', 'sql']",Bachelor's
Senior Business Analysts,Senior Analyst,Analyst,Klick Health,Toronto,ON,"Google Tag Manager, Statistics, SQL, Statistical analysis, Digital marketing",Senior,In-Person,Healthcare,137280.0,150000.0,143640.0,"['google tag manager', 'statistics', 'sql', 'statistical analysis', 'digital marketing']",Bachelor's
Business and Technical Analysts,"Analyst, Ancillary Optimization",Analyst,Porter Airlines Inc.,Toronto,ON,"Pricing, SQL, Financial auditing, Office Suite, Tableau",ANY,In-Person,Others,58000.0,65000.0,61500.0,"['pricing', 'sql', 'financial auditing', 'office suite', 'tableau']",Bachelor's
Database Analysts,database analyst (DBA),Analyst,BioAro Inc.,Calgary,AB,Python,ANY,In-Person,Others,87360.0,87360.0,87360.0,['python'],Bachelor's
